UUID,標題,副標,記者,報紙,版次,發稿日期,連結
f945008e-a547-4537-9c04-c1adfc2ee931,華爾街憂川普交易影響AI發展,,【記者鍾張涵╱台北報導】,聯合報,A7版 財經要聞,2024-08-11,https://udndata.com/ndapp/Story?no=756&page=38&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-11&news_id=10402426
aeb331fa-5c52-4e68-a1a0-04486b7e3d41,無論川賀 美對台將重返戰略模糊,,【楊永明】,聯合報,A10版 民意論壇,2024-08-11,https://udndata.com/ndapp/Story?no=757&page=38&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-11&news_id=10402334
aebf7377-14cb-4ef8-af01-bdbbbf12b1b0,美元指數 短線弱勢格局,反映市場對Fed降息預期,【文╱林勁傑】,經濟日報,S14版 台股王外幣,2024-08-11,https://udndata.com/ndapp/Story?no=758&page=38&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-11&news_id=10402540
99736c24-684f-43c8-8e28-5c2c72bc5575,台新黃文清 蘋概可留意,,【記者 何佩儒】,經濟日報,B1版 投顧觀點,2024-08-11,https://udndata.com/ndapp/Story?no=759&page=38&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-11&news_id=10402443
fa888b38-c971-40b7-9893-52854a35057a,年長選民影響力擴增,,【編譯易起宇╱綜合外電】,經濟日報,A7版 國際,2024-08-11,https://udndata.com/ndapp/Story?no=760&page=38&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-11&news_id=10402476
9f482693-ef0d-440c-a93e-50c43e2c03e8,AI趨勢不變 台股有驚無險,,【朱成志】,經濟日報,A3版 台股聚焦,2024-08-11,https://udndata.com/ndapp/Story?no=761&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-11&news_id=10402493
6f994633-3319-4e1e-89d9-407d8d5fc9bd,製造業興衰決定國家實力,,【社論】,經濟日報,A2版 投資大勢,2024-08-11,https://udndata.com/ndapp/Story?no=762&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-11&news_id=10402491
c2b749d9-a3fc-4284-837a-2d234e05e978,左左、右右與反中,,【黑白集】,聯合報,A2版 焦點,2024-08-10,https://udndata.com/ndapp/Story?no=763&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-10&news_id=10401990
98f88b79-6342-4013-abbe-0840a68c4f56,烏軍越境10公里 俄急分兵固守,,【編譯江昱蓁╱綜合報導】,聯合報,A10版 國際,2024-08-10,https://udndata.com/ndapp/Story?no=764&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-10&news_id=10401938
0374f41b-ed19-4ebd-a1fb-5776de9f360d,賀錦麗搶鋒頭 川普亂了陣腳,,【編譯陳韻涵╱綜合報導】,聯合報,A10版 國際,2024-08-10,https://udndata.com/ndapp/Story?no=765&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-10&news_id=10401935
d602af9f-6cb7-4076-949b-88dd51a960b4,川普下戰帖 邀賀錦麗9月辯論3場,,【記者張文馨、編譯茅毅╱綜合報導】,聯合報,A10版 國際,2024-08-10,https://udndata.com/ndapp/Story?no=766&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-10&news_id=10401936
a9152513-0961-40e2-b167-989d3255f9e8,面對亂世 北京發現自己還是次級強權,,【本報記者郭崇倫】,聯合報,A10版 國際,2024-08-10,https://udndata.com/ndapp/Story?no=767&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-10&news_id=10401937
1e0e5707-c90c-4bc5-9f51-f6ef62cf1cb1,亞太市場 中長線有戲,科技業帶動成長 獲利能見度高 具多元投資機會,【記者崔馨方╱台北報導】,經濟日報,C1版 基金,2024-08-10,https://udndata.com/ndapp/Story?no=768&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-10&news_id=10402133
18d78a2b-601f-49e1-8365-702090fc4a8e,川普賀錦麗辯論 9/10登場,,【編譯黃淑玲╱綜合外電】,經濟日報,A7版 國際,2024-08-10,https://udndata.com/ndapp/Story?no=769&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-10&news_id=10402035
5e671bd0-c8e4-4e68-9131-c5914fd31dde,范斯譏不受訪 賀錦麗團隊批「行為怪」,,【記者張文馨╱華盛頓報導】,聯合報,A9版 國際,2024-08-09,https://udndata.com/ndapp/Story?no=770&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-09&news_id=10401491
c4a9960d-8b99-4faf-a3b5-1c39e3b749a6,奧運性別爭議 凸顯性平倒退,,【陳明莉╱世新大學性別研究所教授（新北市）】,聯合報,A13版 民意論壇,2024-08-09,https://udndata.com/ndapp/Story?no=771&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-09&news_id=10401522
6bb35a55-abfd-4053-b37b-fb47ef19ede6,妥善處理離岸風電的爭議,,【劉大年】,聯合報,A12版 民意論壇,2024-08-09,https://udndata.com/ndapp/Story?no=772&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-09&news_id=10401516
7b028b3d-76a4-4641-8092-9bf6a9a07490,綠色新政？,,【■周俊吉】,經濟日報,A4版 焦點,2024-08-09,https://udndata.com/ndapp/Story?no=773&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-09&news_id=10401565
b4370423-1b64-404c-bb7e-89b2751d8a76,賀錦麗鬥川普 副手牌取得優勢,,【記者╱郭崇倫】,聯合報,A13版 民意論壇,2024-08-08,https://udndata.com/ndapp/Story?no=774&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-08&news_id=10401024
9046e0d3-ea8c-4c01-b416-a26bf364767c,首場大選造勢 華茲「教練」火力全開,,【記者張文馨╱華盛頓報導】,聯合報,A10版 國際,2024-08-08,https://udndata.com/ndapp/Story?no=775&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-08&news_id=10401008
c1a49585-fdcb-4f2c-990d-cf90cd18ab69,台積期 留意波動,,【記者王皓正整理】,經濟日報,C7版 上市櫃公司．期貨,2024-08-08,https://udndata.com/ndapp/Story?no=776&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-08&news_id=10401129
c78c309d-9413-4952-be5d-03a35d936df4,電動車基金 全球大失血,,【編譯陳律安╱綜合外電】,經濟日報,A7版 國際,2024-08-08,https://udndata.com/ndapp/Story?no=777&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-08&news_id=10401147
063c7215-6ed0-4194-9c43-5d752c7386a9,華茲經濟學 主打勞權綠能,賀錦麗搭檔赴搖擺州造勢 矛頭對準川普,【編譯季晶晶╱綜合外電】,經濟日報,A7版 國際,2024-08-08,https://udndata.com/ndapp/Story?no=778&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-08&news_id=10401142
34e50cfc-3529-4270-99e9-ed41a5e80ae0,「像個鄰居」華茲形象接地氣,,【國際中心╱綜合報導】,聯合報,A9版 國際,2024-08-07,https://udndata.com/ndapp/Story?no=779&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-07&news_id=10400490
e62edce7-a61c-42b4-870c-01ac1b540cc8,美專家：倉促應戰 或有利賀錦麗,,【編譯高詣軒╱綜合報導】,聯合報,A9版 國際,2024-08-07,https://udndata.com/ndapp/Story?no=780&page=39&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-07&news_id=10400489
56524941-1296-4e2e-b031-58fc9a7a11e1,賀錦麗挑選華茲為副手 打親民牌,,【記者張文馨、編譯徐榆涵╱綜合報導】,聯合報,A9版 國際,2024-08-07,https://udndata.com/ndapp/Story?no=781&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-07&news_id=10400488
ea09eead-cdee-49a5-9cd5-c30cc3d5f679,零散協議 小兵或可建奇功,,【陳冲】,聯合報,A13版 民意論壇,2024-08-07,https://udndata.com/ndapp/Story?no=782&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-07&news_id=10400520
ddd53212-6832-44aa-ac67-f6918bcdd244,台股產業布局 緊跟川普經濟學2.0,第一金投信：,【台北訊】,經濟日報,C1版 財富管理,2024-08-07,https://udndata.com/ndapp/Story?no=783&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-07&news_id=10400556
73c1a6ef-d445-4bc2-ac88-e7bae1af926f,賀錦麗選定副手 華茲出線,,【國際中心╱綜合外電】,經濟日報,A6版 國際,2024-08-07,https://udndata.com/ndapp/Story?no=784&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-07&news_id=10400655
502437db-62f3-4a79-96e6-d7b87cb0dd48,投信兩大咖 發聲挺台股,,【記者高瑜君、蔡靜紋╱台北報導】,經濟日報,A3版 話題,2024-08-07,https://udndata.com/ndapp/Story?no=785&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-07&news_id=10400698
b4b2df87-e48a-4f2b-a5dc-cdcc3d348535,經長除了神預測 更有責提對策,,【記者╱游其昌】,聯合報,A13版 民意論壇,2024-08-06,https://udndata.com/ndapp/Story?no=786&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-06&news_id=10400045
98552bd6-2349-47bb-b9f3-bc0917dd37b6,賀錦麗密集面試副手 今底定,瞄準州級領袖 合拍最重要,【編譯潘勛、盧思綸╱綜合報導】,聯合報,A10版 國際,2024-08-06,https://udndata.com/ndapp/Story?no=787&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-06&news_id=10400028
b83eac42-78fe-4733-b6b1-bd388208382a,全球股市見底了嗎？,,【■林啟超】,經濟日報,A4版 全球大股災特別報導,2024-08-06,https://udndata.com/ndapp/Story?no=788&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-06&news_id=10400177
8f81f392-a75f-44d1-a866-045796ba6592,境外關內是化解貿易戰的萬靈丹？,,【社論】,經濟日報,A2版 全球大股災特別報導,2024-08-06,https://udndata.com/ndapp/Story?no=789&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-06&news_id=10400193
ff67ea91-0cc7-47b8-aa89-7be6a5b5c501,迎接生成式藝術浪潮,,【王薇瑄（聲鮮時采科技營運長、科技媒體專欄作家）】,經濟日報,A13版 經營管理,2024-08-06,https://udndata.com/ndapp/Story?no=790&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-06&news_id=10400107
ecfacac6-298d-41b7-bf0a-ba7de807bb53,壽險保費連五月入不敷出,,【記者陳美君╱台北報導】,經濟日報,A10版 金融,2024-08-06,https://udndata.com/ndapp/Story?no=791&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-06&news_id=10400086
303d5aa9-8ef6-45e6-98f6-5fab48fc4377,三中全會╱重啟香港 吹金融貿易西風,防範意識形態風險 應對國際變局挑戰,【香港特派員╱李春】,聯合報,A9版 全球瞭望,2024-08-05,https://udndata.com/ndapp/Story?no=792&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-05&news_id=10399496
5a1c8091-54f0-46e9-b94b-e35545e7bde5,泰國演講 馬籲賴總統 改變新兩國論台獨路線,,【記者鄭媁╱台北報導】,聯合報,A4版 要聞,2024-08-05,https://udndata.com/ndapp/Story?no=793&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-05&news_id=10399553
24f7bc24-f202-4a08-b8b0-3258dce1f5de,共和黨策士：賀錦麗勢頭 旺到全代會,,【編譯盧炯燊╱綜合報導】,聯合報,A10版 國際,2024-08-05,https://udndata.com/ndapp/Story?no=794&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-05&news_id=10399579
47210452-ce1a-4c23-9f40-558f2af01b09,川普續打嘲諷牌 賀錦麗將揭副手,,【編譯高詣軒╱綜合報導】,聯合報,A10版 國際,2024-08-05,https://udndata.com/ndapp/Story?no=795&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-05&news_id=10399577
0ad95551-cd91-4ef2-9c42-31138eadb514,搶主場優勢 川賀首辯喬不攏,,【記者胡玉立╱綜合報導】,聯合報,A10版 國際,2024-08-05,https://udndata.com/ndapp/Story?no=796&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-05&news_id=10399578
75015bae-6eab-4473-b435-a51d1008de7f,華郵：台灣兵員不足 缺新式訓練,,【編譯茅毅、記者程嘉文╱綜合報導】,聯合報,A1版 要聞,2024-08-05,https://udndata.com/ndapp/Story?no=797&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-05&news_id=10399474
f4b5384e-18a6-43fa-a870-a1b57d157093,美股信用債 錢景亮,,【記者王奐敏╱台北報導】,經濟日報,B2版 基金,2024-08-05,https://udndata.com/ndapp/Story?no=798&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-05&news_id=10399709
8fe5a836-f303-49ae-a2bc-33d4ac91183c,美國 川普提議變更辯論行程 賀錦麗拒絕,,【本報訊】,經濟日報,A8版 國際,2024-08-05,https://udndata.com/ndapp/Story?no=799&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-05&news_id=10399726
6280a201-9b0e-4fcf-97af-4e726b035611,黨代表票過半 賀錦麗8月19日接受提名,,【記者張文馨╱華盛頓報導】,聯合報,A9版 國際,2024-08-04,https://udndata.com/ndapp/Story?no=800&page=40&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-04&news_id=10399146
2bd5db37-c5b3-48c2-ab21-df33546bf7fc,矽谷大亨提爾 金援川普影武者,,【編譯張佑生╱綜合報導】,聯合報,A9版 國際,2024-08-04,https://udndata.com/ndapp/Story?no=801&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-04&news_id=10399148
7e7f9a49-015a-4fae-89f4-2cf80594e956,美股 保守應對,科技股樂觀氛圍消退,【文╱崔馨方】,經濟日報,S13版 台股王ETF,2024-08-04,https://udndata.com/ndapp/Story?no=802&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-04&news_id=10399198
1dc6fee0-d53a-430e-aac3-d5e185604219,選情變調 川普交易熄火,,【國際中心╱綜合外電】,經濟日報,A6版 國際,2024-08-04,https://udndata.com/ndapp/Story?no=803&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-04&news_id=10399240
0e2a6c6a-49c0-4524-ba92-793258861d0b,人工智慧鏈 長線還有戲,,【■呂仁傑】,經濟日報,A3版 台股聚焦,2024-08-04,https://udndata.com/ndapp/Story?no=804&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-04&news_id=10399243
