識別碼,來源媒體,新聞分類,發布日期,新聞連結,folder,新聞標題,Source,LLM
0c114e06-4176-4af0-8a5b-31a88f436bed,經濟日報,A2版 話題,8/2/2024,https://udndata.com/ndapp/Story?no=819&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-02&news_id=10398397,政治新聞,Fed降息時機 面臨多重考驗,UDN,反對
18cd2e23-80d7-479b-b0df-edc1df298495,經濟日報,A1版 要聞,8/2/2024,https://udndata.com/ndapp/Story?no=820&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-02&news_id=10398379,政治新聞,鮑爾放鴿：最快9月降息,UDN,中立
13f57ecb-60a0-4a05-b639-dcd472b7a212,聯合報,A2版 焦點,8/1/2024,https://udndata.com/ndapp/Story?no=821&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397702,政治新聞,揮別大撒幣，賴政府施政得勒緊褲帶了,UDN,反對
6901fde3-510d-40c9-ba17-b89b84c513a0,聯合報,A12版 民意論壇,8/1/2024,https://udndata.com/ndapp/Story?no=822&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397648,專欄與評論,委內瑞拉的厄運 起於不服從美國,UDN,中立
f9fde4ed-e7bd-42b2-8252-71f7e261e2f2,聯合報,A10版 國際,8/1/2024,https://udndata.com/ndapp/Story?no=823&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397633,國際新聞,川普政府前官員：台國防開支嚴重不足,UDN,中立
6a2156a3-b06f-4b5e-ba46-9887dcccd1ee,聯合報,A10版 國際,8/1/2024,https://udndata.com/ndapp/Story?no=824&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397634,國際新聞,路透：賀錦麗副手人選 最晚5日公布,UDN,反對
c8329d34-0e02-4989-982d-029cd9918204,經濟日報,B3版 基金,8/1/2024,https://udndata.com/ndapp/Story?no=825&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397797,財經新聞,富邦NASDAQ反1 搶鏡 - 全球股市,UDN,中立
b5f56044-0c67-41e5-8a88-42d6267ae6d4,經濟日報,B2版 基金,8/1/2024,https://udndata.com/ndapp/Story?no=826&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397803,財經新聞,兩檔重押金融 逆勢收紅,UDN,中立
35d548d9-6366-46e1-afd7-89be7ec5ff95,經濟日報,B1版 基金理財,8/1/2024,https://udndata.com/ndapp/Story?no=827&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397812,財經新聞,星國印度股 逆勢強漲,UDN,中立
91fc3a17-04e4-4193-aff0-34760ad9d1b8,經濟日報,A8版 國際,8/1/2024,https://udndata.com/ndapp/Story?no=828&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397754,國際新聞,賀錦麗最新民調 領先川普 - 支持度、好感度均勝出,UDN,中立
186264ff-b246-4edc-84cd-314f9877b6a7,經濟日報,A4版 焦點,8/1/2024,https://udndata.com/ndapp/Story?no=829&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397761,政治新聞,美中對抗 綿延無期,UDN,中立
0a329a59-363c-45b0-a477-a03c4012beac,經濟日報,A2版 話題,8/1/2024,https://udndata.com/ndapp/Story?no=830&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397778,政治新聞,最弱亞幣 台幣7月貶3.86角,UDN,反對
fd239275-603b-4480-8baf-902534f62d40,聯合報,A12版 民意論壇,7/31/2024,https://udndata.com/ndapp/Story?no=831&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397226,專欄與評論,交保護費不如思考避戰 - 美要台軍費提高到GDP5％ 非戰民主國家罕見,UDN,反對
ee911ed2-ad8a-4c4f-8b4f-dc18f33fcf9a,聯合報,A10版 國際,7/31/2024,https://udndata.com/ndapp/Story?no=832&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397212,國際新聞,制裁委國恐掀移民潮 拜登兩難,UDN,中立
5ad31a65-8345-436f-990f-e4793f538245,聯合報,A10版 國際,7/31/2024,https://udndata.com/ndapp/Story?no=833&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397214,國際新聞,酸賀錦麗 范斯挨轟 川普力挺,UDN,中立
1e313e34-72c5-4e2d-8325-8981e048ca41,經濟日報,C5版 上市櫃公司．期貨,7/31/2024,https://udndata.com/ndapp/Story?no=834&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397274,財經新聞,生技期 靈活操作,UDN,中立
ff0f3c06-f7b3-43de-98f7-4ad30a03bf7a,經濟日報,C5版 上市櫃公司．期貨,7/31/2024,https://udndata.com/ndapp/Story?no=835&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397275,財經新聞,台積期 短線保守,UDN,反對
5cb5009e-ade8-4dfe-a71d-d48908dd0731,經濟日報,B3版 基金,7/31/2024,https://udndata.com/ndapp/Story?no=836&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397362,財經新聞,美非投等債 甜蜜點浮現,UDN,支持
2042b436-a719-40f0-94b1-19ad65c74316,經濟日報,B2版 基金,7/31/2024,https://udndata.com/ndapp/Story?no=837&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397368,財經新聞,生技地產ETF 漲勢帶勁,UDN,支持
b21e7d95-7f7d-4752-82a4-97c790ce3060,經濟日報,B1版 基金理財,7/31/2024,https://udndata.com/ndapp/Story?no=838&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397374,財經新聞,14檔ETF規模逆勢成長,UDN,中立
ce1ade82-a573-496c-9bbe-2654c21f1fa6,經濟日報,A4版 焦點,7/31/2024,https://udndata.com/ndapp/Story?no=839&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397410,政治新聞,股市長期投資...才是王道,UDN,中立
03c5b4d9-dbab-448b-937b-dd2d57b2b311,經濟日報,A2版 話題,7/31/2024,https://udndata.com/ndapp/Story?no=840&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397347,政治新聞,川普要美元貶值 金融市場恐大亂,UDN,反對
492f219f-bbdd-4c0a-bb35-8e88dcaab835,聯合報,A8版 財經要聞,7/30/2024,https://udndata.com/ndapp/Story?no=841&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396733,財經新聞,學者：未來景氣熱絡下 仍有3隱憂 - 地緣政治、美總統大選、AI前景,UDN,反對
914a9d31-1a27-4b0e-a732-e269b4dba62b,聯合報,A12版 民意論壇,7/30/2024,https://udndata.com/ndapp/Story?no=842&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396763,專欄與評論,賴清德，當心台積電變成美積電,UDN,反對
7bcdfbaa-fe60-4f95-9712-1a478f32254f,聯合報,A12版 民意論壇,7/30/2024,https://udndata.com/ndapp/Story?no=843&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396760,專欄與評論,川普事件：馬基維利主義的反思,UDN,反對
4223edb5-2efe-4034-9803-b4599592a82d,聯合報,A12版 民意論壇,7/30/2024,https://udndata.com/ndapp/Story?no=844&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396761,專欄與評論,美總統大選的性別政治 - 從兩個老男人之爭轉為性別大戰,UDN,中立
d070efe6-a252-46ed-9174-1723f6d1d717,聯合報,A10版 國際．兩岸,7/30/2024,https://udndata.com/ndapp/Story?no=845&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396752,兩岸新聞,美選倒數百日 賀錦麗喚醒民主黨,UDN,中立
b18e4a8d-fef4-47fb-ac3d-e346060dbddd,經濟日報,D4版 ICT新訊,7/30/2024,https://udndata.com/ndapp/Story?no=846&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396800,文化體育新聞,美國情偵蒐Farsight APP 維安利器 - 華新引進Reveal軟體 以AI找出防守盲點、優勢位置、撤退路線 應用軍事、警調監控、災害勘查,UDN,中立
9abe34d5-7ef2-4684-b62e-f020721c2263,經濟日報,C2版 市場脈動,7/30/2024,https://udndata.com/ndapp/Story?no=847&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396864,即時新聞,AI先進製程 投資亮點,UDN,中立
9b17db40-2e42-4eb7-b8ba-c28c0d6d7fbe,經濟日報,B3版 基金,7/30/2024,https://udndata.com/ndapp/Story?no=848&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396942,財經新聞,美盛銳思美國小型 穩健 - 成熟市場,UDN,中立
08e6324f-bb49-4d01-9378-4d41b4a2695f,經濟日報,A6版 國際,7/30/2024,https://udndata.com/ndapp/Story?no=849&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396910,國際新聞,歐盟提胡蘿蔔加大棒策略,UDN,反對
9265b27a-cca3-4412-945b-7fa60adc1021,聯合報,R08版 好讀周報國際力,7/29/2024,https://udndata.com/ndapp/Story?no=850&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396268,國際新聞,一周大事給你抄,UDN,中立
d0baa367-0a0d-444d-89c5-afeba21ae205,聯合報,A4版 要聞,7/29/2024,https://udndata.com/ndapp/Story?no=851&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396257,政治新聞,新款預警機 空軍爭取採購 - 日本去年增購E-2D 我方有機會「湊團」,UDN,中立
c1ec44b0-7719-4f51-ab7d-f4ea34635c5a,經濟日報,P13版 經濟彭博周報觀點,7/29/2024,https://udndata.com/ndapp/Story?no=852&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396460,財經新聞,范斯讓矽谷再次偉大?,UDN,反對
e10a854d-58bb-4e64-800c-5bcc60494629,經濟日報,P11版 經濟彭博周報人物,7/29/2024,https://udndata.com/ndapp/Story?no=853&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396421,財經新聞,馬斯克政治立場右傾 德州得利,UDN,中立
9e66a585-9768-4e08-9548-7757521bafe6,經濟日報,C2版 市場脈動,7/29/2024,https://udndata.com/ndapp/Story?no=854&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396363,即時新聞,蘋果供應鏈綠電 有看頭,UDN,反對
c5852f9f-8cdf-4411-bfc7-e42c42f01bc1,經濟日報,B1版 基金理財,7/29/2024,https://udndata.com/ndapp/Story?no=855&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396456,財經新聞,海外股票ETF 生技地產最夯,UDN,中立
d169ee3a-c3a0-40c5-871d-0d2a1a165623,經濟日報,A6版 國際,7/29/2024,https://udndata.com/ndapp/Story?no=856&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396402,國際新聞,川普出招 攏絡加密幣族群,UDN,中立
4754abce-a245-4005-acd9-e2ef01c9a691,經濟日報,A3版 話題,7/29/2024,https://udndata.com/ndapp/Story?no=857&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396435,政治新聞,陸晶片代工 備案轉單三星,UDN,中立
6d2c6e0b-4c6e-420c-9e5e-752b5fc150f3,經濟日報,A13版 台股熱點,7/29/2024,https://udndata.com/ndapp/Story?no=858&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396317,財經新聞,聯準會即將打開降息大門了,UDN,反對
5e0af822-ccd4-4ea8-be5c-26e48ace323a,聯合報,A9版 兩岸,7/28/2024,https://udndata.com/ndapp/Story?no=859&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395847,兩岸新聞,義總理訪陸 映照現實主義抬頭,UDN,中立
3a88bccd-c333-432d-932e-8fa2dd6f0940,聯合報,A8版 國際,7/28/2024,https://udndata.com/ndapp/Story?no=860&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395844,國際新聞,川普稱將重返遇刺地造勢,UDN,中立
188b7187-cea2-4fd5-b563-07a06d26ead9,聯合報,A8版 國際,7/28/2024,https://udndata.com/ndapp/Story?no=861&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395843,國際新聞,川普：若敗選恐第三次世界大戰,UDN,中立
0d5f5064-9490-4182-8442-8406c86440c3,聯合報,A8版 國際,7/28/2024,https://udndata.com/ndapp/Story?no=862&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395845,國際新聞,美媒民調：賀錦麗超越川普,UDN,中立
668cd1f0-5a34-4faf-bb06-ae4160c67862,聯合報,A7版 財經要聞,7/28/2024,https://udndata.com/ndapp/Story?no=863&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395831,財經新聞,2周升值6% 日圓看漲2關鍵,UDN,中立
a0915844-3bae-48d7-a25b-bc25de299610,聯合報,A11版 民意論壇,7/28/2024,https://udndata.com/ndapp/Story?no=864&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395744,專欄與評論,光芒不再的山頂之城,UDN,反對
ecf7c66c-66e5-4c4c-a90d-d52244abda0f,聯合報,A10版 民意論壇,7/28/2024,https://udndata.com/ndapp/Story?no=865&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395739,專欄與評論,定錨中華民國 兩岸共同應對川普灰犀牛,UDN,反對
94c0da61-8f16-4053-973e-5bb34f84a03d,經濟日報,S15版 台股王外幣,7/28/2024,https://udndata.com/ndapp/Story?no=866&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395873,財經新聞,人民幣 有望觸底反彈 - 一系列穩匯措施加持,UDN,中立
814f6f0d-f937-4198-a3e3-85e1146da988,經濟日報,S14版 台股王外幣,7/28/2024,https://udndata.com/ndapp/Story?no=867&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395863,財經新聞,美元指數 強勢難以撼動 - 專家分析總統大選影響…,UDN,中立
